dw_date,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
01/01/2050,663.46,676.72,684.8,694.75,679.19,697.33,678.15,666.1,689.19,669.72,670.1,671.45,653.82,651.49,640.69,634.04,666.39,685.41,665.94,686.2,671.94,663.78,663.84,637.61,639.3,626.97
01/02/2050,663.9,676.59,684.68,694.64,679.44,697.29,678.14,666.0,689.1,669.49,670.34,671.58,653.41,651.41,640.87,634.41,666.7,685.51,665.62,686.32,672.13,663.88,663.63,637.4,639.16,
01/03/2050,663.92,676.38,684.4,694.41,679.42,697.02,677.76,665.84,688.98,669.92,670.3,671.31,652.93,651.03,640.99,634.73,667.7,685.12,665.09,686.5,671.81,664.03,663.25,637.16,639.82,
01/04/2050,663.56,676.4,684.22,694.35,679.27,697.03,677.13,666.96,688.88,669.8,669.89,671.26,653.12,651.15,641.71,634.93,667.56,684.81,664.44,686.72,671.69,663.86,663.02,636.72,639.85,
01/05/2050,663.44,676.45,684.51,694.43,678.96,697.04,677.09,667.88,688.99,669.54,669.62,671.38,652.99,651.84,642.07,634.73,667.55,684.62,664.79,686.63,671.66,663.82,662.89,636.41,640.08,
01/06/2050,663.6,676.52,684.46,694.06,678.86,696.99,676.94,668.43,689.04,669.63,669.58,671.19,652.63,651.87,641.55,636.23,667.81,684.37,664.84,686.9,671.55,663.74,662.87,636.17,640.28,
01/07/2050,663.87,676.6,684.19,693.85,678.9,696.95,677.17,668.64,688.66,669.83,669.42,671.1,653.1,651.45,642.04,636.78,668.25,683.95,665.14,686.75,671.2,663.76,662.73,636.58,640.12,
01/08/2050,664.57,676.37,684.02,693.98,679.08,696.89,676.98,667.93,688.57,669.98,668.85,671.35,653.19,651.77,642.57,637.59,668.14,683.88,664.83,686.64,670.95,663.48,662.86,636.67,639.96,
01/09/2050,665.15,676.35,684.0,694.01,679.04,696.96,676.45,667.7,688.5,669.74,668.85,672.13,652.9,654.25,642.75,638.09,668.02,683.66,664.77,686.73,670.74,663.67,663.22,636.27,639.73,
01/10/2050,664.96,676.58,683.98,693.74,678.98,696.68,676.39,667.51,688.62,669.56,668.25,672.56,652.84,654.89,643.0,638.68,668.19,683.66,664.69,686.62,670.92,664.44,663.19,636.18,639.63,
01/11/2050,664.91,677.36,683.82,693.87,679.0,696.62,676.3,667.63,688.54,670.02,667.96,673.17,652.68,655.65,643.39,639.62,667.94,683.67,664.93,686.56,671.02,664.54,663.19,636.23,639.48,
01/12/2050,664.97,677.75,683.83,693.99,678.84,696.55,676.49,667.51,688.68,669.86,667.77,672.92,652.44,656.23,643.86,639.48,667.67,683.52,664.31,686.88,671.49,664.74,663.2,635.97,639.55,
01/13/2050,664.83,678.42,683.75,693.92,678.71,696.38,676.27,667.77,688.65,669.66,667.94,673.15,652.12,656.35,643.57,639.33,667.41,683.39,664.66,687.01,671.4,664.85,662.93,636.05,639.75,
01/14/2050,664.64,678.7,683.52,694.07,678.77,696.17,676.43,668.26,688.35,669.72,668.3,673.07,652.2,655.97,643.48,639.5,667.66,683.33,664.61,686.78,671.57,664.99,662.8,636.58,639.07,
01/15/2050,664.74,678.76,683.35,693.93,679.03,696.23,676.6,668.45,688.37,669.53,671.01,673.46,652.53,655.69,642.91,639.93,667.82,683.59,664.38,686.85,671.63,665.18,662.98,636.85,638.46,
01/16/2050,664.95,678.77,683.2,694.04,679.5,696.16,676.69,668.84,688.72,669.39,672.64,674.13,652.54,655.55,642.96,639.76,667.69,683.99,664.18,686.8,671.51,665.11,663.03,636.77,636.95,
01/17/2050,664.79,678.9,683.14,693.85,680.3,696.11,676.39,669.54,688.51,669.8,673.61,674.31,652.07,655.39,643.21,640.14,667.83,684.46,663.43,686.73,671.74,665.29,662.87,636.37,636.54,
01/18/2050,664.54,679.04,683.07,694.03,680.55,695.71,676.46,669.89,688.57,670.02,674.11,674.55,651.88,655.22,643.59,640.27,667.4,684.89,663.47,686.73,672.35,665.2,663.2,636.24,637.22,
01/19/2050,664.67,679.23,683.17,693.98,680.75,695.78,676.47,670.41,688.75,669.71,674.97,674.45,651.99,655.84,643.52,640.34,667.08,685.35,663.93,686.9,672.41,664.68,662.89,635.56,637.47,
01/20/2050,664.36,679.46,683.14,693.99,680.63,695.8,676.65,671.07,688.74,669.38,675.71,674.55,651.97,655.73,643.53,639.97,666.76,685.59,664.19,686.85,672.34,665.14,662.89,636.04,637.69,
01/21/2050,664.11,679.59,682.97,693.75,680.68,695.69,676.35,671.41,688.76,669.25,676.04,674.29,652.52,655.37,642.69,639.85,666.76,685.89,664.69,686.88,672.25,665.23,662.51,636.26,638.44,
01/22/2050,664.51,679.56,682.7,693.72,680.63,695.61,676.93,671.16,688.68,669.36,676.08,674.51,652.88,654.72,643.17,642.18,666.41,685.97,664.44,686.65,672.48,665.19,662.88,636.5,641.95,
01/23/2050,664.42,679.71,682.78,693.62,680.52,695.42,676.94,670.59,688.64,669.19,676.26,674.48,652.32,654.69,643.16,643.58,666.51,685.98,664.1,686.46,673.0,665.44,663.14,636.04,643.14,
01/24/2050,663.76,679.79,682.65,693.47,680.8,695.28,676.75,670.49,688.75,669.24,676.0,674.33,652.46,654.61,642.85,644.47,666.83,685.87,663.78,686.48,672.93,665.77,662.81,636.52,645.02,
01/25/2050,663.74,679.75,682.56,693.68,681.18,695.04,676.84,671.05,688.67,669.44,675.62,673.94,655.71,654.49,643.21,644.78,666.33,685.63,663.83,686.44,673.21,665.88,662.46,636.69,646.68,
01/26/2050,663.69,679.83,682.77,693.79,680.94,694.71,676.79,671.61,688.89,669.11,675.3,673.7,656.79,654.82,643.59,644.71,666.01,685.32,663.77,686.66,673.45,665.75,662.42,636.64,646.77,
01/27/2050,663.96,679.94,682.86,693.69,680.76,694.58,676.56,672.09,688.79,668.95,675.21,673.37,657.18,655.02,643.3,644.46,666.07,685.18,664.07,686.6,673.07,665.25,662.26,636.91,647.1,
01/28/2050,664.21,680.13,682.55,693.63,680.63,695.01,676.9,671.88,688.53,668.89,675.06,673.16,657.44,654.55,643.02,644.46,666.05,685.27,664.14,686.55,672.95,664.93,662.08,637.27,646.49,
01/29/2050,664.48,680.24,682.35,693.49,680.72,695.56,677.12,671.49,688.51,668.97,675.27,673.27,657.55,654.39,642.89,644.62,666.21,685.3,663.88,686.41,673.13,665.25,662.19,637.5,645.97,
01/30/2050,664.54,680.46,682.21,693.29,680.76,695.61,676.91,671.57,688.32,668.77,675.73,673.44,657.15,654.29,642.63,644.55,666.5,685.06,663.47,686.53,673.01,665.49,662.41,636.94,645.92,
01/31/2050,664.37,680.26,682.25,693.5,681.03,695.54,676.94,671.51,688.2,669.03,675.83,672.68,657.53,653.9,643.26,645.13,666.37,684.86,663.63,686.26,673.09,665.08,662.35,636.96,645.69,
02/01/2050,664.31,680.44,682.05,693.39,681.24,695.62,676.48,671.3,687.92,669.2,675.62,672.53,657.72,654.01,643.49,645.67,665.83,684.68,663.38,686.18,672.9,664.45,663.03,637.25,645.24,
02/02/2050,664.89,680.35,682.27,693.34,680.96,695.92,676.63,671.01,688.14,668.63,675.76,672.31,657.94,654.43,643.29,645.37,665.54,684.3,663.96,686.29,672.99,664.02,662.8,637.59,645.22,
02/03/2050,665.57,680.54,682.19,693.26,680.79,695.92,676.28,670.92,687.94,668.5,676.24,672.29,658.15,654.25,643.31,645.18,665.28,684.1,664.13,686.4,672.87,664.12,663.88,637.83,646.75,
02/04/2050,665.55,680.68,682.03,692.99,681.03,695.9,676.34,670.75,687.66,668.15,677.77,671.99,659.8,653.92,643.3,645.54,664.98,684.39,664.85,686.34,672.64,664.07,664.53,638.09,647.73,
02/05/2050,665.61,680.5,682.06,693.17,681.06,696.17,676.09,670.1,687.49,667.82,678.65,671.12,661.29,653.84,643.35,645.7,664.81,684.52,664.22,686.25,672.6,663.85,664.62,638.39,647.52,
02/06/2050,665.67,680.49,682.2,693.25,680.79,696.35,675.68,669.79,687.26,667.21,679.24,671.76,661.12,653.54,643.21,645.7,664.99,684.42,664.15,686.13,672.6,663.95,665.09,638.06,647.49,
02/07/2050,665.28,680.36,682.16,692.94,680.81,696.76,675.55,670.01,687.15,667.42,679.78,671.83,661.38,653.73,643.51,646.05,665.0,684.2,664.25,685.83,672.35,664.07,664.99,637.96,647.43,
02/08/2050,664.85,680.39,681.99,693.23,680.87,697.31,675.35,669.75,686.94,667.51,680.17,671.83,661.09,653.64,643.83,646.45,664.61,684.04,664.39,685.58,672.47,663.67,665.19,637.64,647.42,
02/09/2050,664.6,680.36,682.14,693.29,680.81,697.65,675.15,669.79,686.74,667.32,680.16,671.99,660.95,653.99,644.28,645.68,664.12,683.55,664.46,685.65,672.44,663.42,665.4,638.23,647.42,
02/10/2050,664.41,680.42,681.88,693.15,680.63,697.78,674.91,669.86,686.37,667.26,680.32,671.85,661.1,654.41,643.8,645.67,663.89,683.55,664.84,685.82,672.37,663.35,665.8,638.13,647.47,
02/11/2050,663.93,680.39,681.58,692.86,681.01,698.0,675.06,669.91,685.97,667.26,680.58,671.74,661.24,653.87,643.71,645.58,663.65,683.42,665.05,685.57,672.39,664.12,665.76,638.31,647.81,
02/12/2050,663.8,680.31,681.48,692.57,680.85,698.31,675.02,669.82,685.89,666.78,681.06,671.81,661.13,653.73,643.47,645.16,663.31,683.47,664.8,685.47,672.97,664.76,665.77,638.58,647.06,
02/13/2050,663.86,680.35,681.18,692.74,680.76,698.66,674.8,669.44,685.73,666.39,681.26,671.78,661.04,653.39,643.54,644.83,663.31,683.34,664.62,685.35,673.21,665.17,665.97,638.33,645.9,
02/14/2050,663.26,680.22,680.83,692.88,681.05,698.29,674.71,669.11,685.34,666.56,681.61,671.74,661.08,653.1,643.64,645.28,663.41,683.41,664.41,685.44,673.47,665.21,665.62,638.23,645.07,
02/15/2050,662.97,680.24,680.71,692.96,681.07,698.31,674.2,668.88,685.24,666.48,681.52,671.6,661.14,652.99,643.14,645.4,663.29,683.65,664.44,685.24,673.82,664.94,665.82,638.11,644.55,
02/16/2050,662.6,680.07,680.65,692.69,680.9,698.08,673.68,668.82,685.57,665.8,681.31,671.27,661.11,653.23,643.01,645.55,662.71,684.17,664.83,685.24,673.95,662.36,665.56,637.76,644.27,
02/17/2050,662.46,680.15,680.4,692.58,680.76,698.05,673.5,668.96,685.83,665.44,681.27,671.51,661.06,653.28,642.89,645.0,662.29,684.17,664.88,685.28,673.94,659.12,665.46,637.51,644.09,
02/18/2050,662.28,680.36,680.27,692.46,680.58,697.38,673.72,668.7,685.64,665.74,681.36,671.19,662.85,652.83,642.13,645.02,661.97,684.41,664.86,685.0,673.72,655.67,665.22,638.02,644.1,
02/19/2050,662.22,680.36,680.24,692.47,680.6,697.3,674.04,668.12,685.2,665.33,681.65,671.41,664.0,652.21,642.26,644.81,661.65,684.41,664.6,684.73,673.48,652.21,664.97,638.33,643.66,
02/20/2050,662.24,680.17,679.79,692.61,680.6,697.28,674.13,667.71,685.08,665.01,682.11,671.69,664.56,652.37,642.06,644.4,661.84,685.15,664.43,684.84,673.42,654.06,665.01,638.09,642.77,
02/21/2050,662.01,680.17,679.48,692.7,680.48,697.05,674.15,667.06,684.87,665.34,682.46,671.33,664.78,652.4,641.4,644.8,662.07,686.04,664.61,684.78,673.51,655.66,664.93,637.21,642.47,
02/22/2050,661.87,680.0,679.26,693.08,680.48,696.64,674.3,666.66,684.55,665.24,682.31,671.11,664.89,651.91,641.81,644.68,662.0,686.45,664.92,684.52,673.69,656.13,664.29,637.18,642.12,
02/23/2050,662.31,680.17,679.27,693.38,680.53,696.59,674.14,666.3,684.56,664.76,682.25,670.87,664.94,652.01,642.15,644.33,662.51,686.99,665.58,684.58,673.78,657.06,663.66,636.9,641.85,
02/24/2050,663.01,680.35,679.07,693.25,680.55,696.6,674.01,666.69,684.39,664.61,682.46,670.84,664.78,651.95,641.06,644.17,663.06,687.19,666.39,684.45,673.51,658.22,662.81,636.71,641.95,
02/25/2050,663.28,680.16,678.64,693.14,681.01,696.84,674.06,666.18,683.9,664.59,682.53,670.74,664.73,651.41,640.61,644.37,663.49,687.17,666.85,684.18,673.46,659.14,662.57,636.88,642.02,
02/26/2050,662.83,679.95,678.34,693.13,681.11,696.89,674.24,665.62,683.42,664.04,682.58,670.58,664.47,651.06,640.8,644.02,663.38,687.33,666.71,684.07,673.11,659.8,662.57,637.31,641.48,
02/27/2050,663.05,679.86,678.25,693.19,681.23,697.11,673.97,665.31,683.46,663.68,682.49,670.63,663.85,650.78,641.42,643.95,663.79,687.18,666.87,683.88,673.01,660.66,662.69,636.8,642.1,
02/28/2050,662.7,679.82,678.36,693.3,681.48,697.07,673.74,664.99,683.47,663.66,682.5,670.23,664.06,650.68,641.36,644.25,664.27,686.94,666.85,683.71,672.81,661.04,661.86,636.29,641.87,
02/29/2050,662.5,,,,681.57,,,,683.2,,,,663.95,,,,663.86,,,,672.75,,,,641.19,
03/01/2050,662.29,680.0,678.5,693.47,681.43,697.11,673.46,664.99,683.24,664.13,682.49,670.04,663.69,650.61,641.61,644.37,663.41,686.66,666.85,683.65,672.66,660.9,661.58,635.98,641.29,
03/02/2050,662.37,679.98,678.75,693.33,681.21,697.21,672.99,664.54,683.4,663.7,682.36,669.57,663.55,650.68,641.94,644.17,663.08,686.55,666.4,683.64,672.59,661.06,660.89,635.55,641.89,
03/03/2050,661.9,680.28,678.76,693.33,681.22,697.38,672.26,664.38,683.16,663.76,681.67,669.34,663.63,650.67,641.71,644.28,662.88,686.15,666.75,684.21,672.39,661.28,660.34,635.92,642.42,
03/04/2050,661.61,680.48,678.32,693.48,681.14,697.47,672.13,664.23,683.3,663.26,681.22,669.19,663.48,650.19,640.97,644.53,662.77,686.27,667.05,684.02,672.34,661.13,659.94,636.2,641.95,
03/05/2050,661.51,680.34,678.25,693.5,681.45,697.35,672.0,663.51,683.23,663.07,680.89,669.24,662.63,649.18,641.6,644.19,662.73,686.64,667.04,684.17,672.25,661.23,658.99,636.51,641.41,
03/06/2050,661.17,680.48,678.12,693.43,681.4,697.95,671.22,663.27,683.14,662.71,680.77,669.36,662.45,649.01,641.43,643.98,662.91,686.83,666.62,684.15,672.52,661.22,658.72,636.09,641.18,
03/07/2050,661.0,680.49,678.01,693.22,681.56,698.1,670.75,662.87,683.41,662.95,680.75,669.15,661.97,648.88,640.89,644.23,662.75,686.62,666.37,684.57,672.51,661.16,658.01,635.67,641.02,
03/08/2050,660.94,680.6,678.05,693.3,681.24,698.5,670.77,662.43,683.74,662.96,680.52,668.97,661.91,648.96,641.39,644.78,662.67,686.54,666.22,684.81,672.57,660.93,658.53,635.58,640.76,
03/09/2050,660.68,680.52,678.08,693.27,681.26,698.55,670.61,661.97,683.79,662.67,680.62,668.62,661.7,649.58,642.0,645.43,663.5,686.6,665.91,685.07,672.32,660.65,658.55,635.18,641.0,
03/10/2050,660.26,680.69,678.03,693.06,681.04,699.33,669.9,662.07,683.89,662.57,680.37,668.0,662.27,650.6,642.47,646.14,664.37,686.58,665.98,685.01,672.26,660.2,658.91,634.5,641.14,
03/11/2050,660.09,680.82,677.83,693.04,680.99,699.22,669.86,661.92,684.29,663.02,680.13,667.78,662.91,650.57,643.01,646.18,665.11,686.63,665.97,684.89,672.09,660.17,658.84,634.79,640.97,
03/12/2050,659.98,680.78,677.81,692.96,680.79,699.51,669.25,664.39,684.71,665.26,679.73,667.97,663.0,650.32,642.59,646.16,666.14,686.68,665.49,684.91,671.99,660.58,658.9,634.97,640.45,
03/13/2050,659.5,680.75,677.38,693.05,681.26,699.58,668.42,667.31,684.95,666.6,679.81,667.66,663.09,649.86,642.54,646.18,666.79,686.71,664.96,684.99,671.55,660.66,659.38,634.28,640.04,
03/14/2050,659.73,680.84,676.99,692.83,681.58,699.5,667.9,669.06,684.76,667.28,679.81,667.11,662.95,649.28,642.79,646.23,666.61,686.35,664.86,684.91,671.32,661.46,659.14,634.0,639.6,
03/15/2050,660.47,681.3,676.53,692.75,681.86,699.38,667.56,670.03,684.5,668.04,679.25,666.78,663.04,649.25,643.09,646.05,666.41,686.48,664.3,684.36,671.36,661.28,658.49,633.37,639.8,
03/16/2050,660.65,681.42,676.33,692.91,682.01,699.56,667.77,670.6,684.29,667.83,679.21,666.18,662.85,649.3,643.0,645.76,666.04,686.32,664.49,684.44,671.38,661.01,657.82,633.64,640.22,
03/17/2050,660.62,681.79,676.42,692.81,682.07,699.61,667.57,671.17,684.31,667.78,679.29,665.72,663.01,649.44,642.64,645.16,665.9,686.02,663.92,684.6,671.02,660.64,657.25,634.35,640.72,
03/18/2050,661.39,681.81,676.03,692.69,682.15,699.76,667.82,671.64,684.79,667.57,679.53,665.13,663.16,648.69,642.14,645.5,665.96,685.91,663.99,684.34,670.66,659.87,657.11,635.46,640.83,
03/19/2050,661.7,681.37,676.01,692.6,682.07,699.73,667.93,671.58,684.88,667.35,679.38,664.76,662.94,647.82,641.55,645.7,666.04,685.74,663.47,683.9,670.53,659.25,656.72,635.87,640.83,
03/20/2050,661.46,681.74,676.46,692.33,682.21,699.75,669.02,671.75,684.79,666.87,679.46,664.55,664.51,647.49,641.19,645.41,666.08,685.55,662.97,683.78,670.64,659.23,656.48,635.57,640.95,
03/21/2050,661.25,681.76,676.56,692.21,682.43,699.44,669.95,671.97,684.67,666.65,679.66,663.96,665.08,647.63,640.72,646.74,665.74,685.11,662.63,683.41,671.2,659.17,656.34,635.44,640.79,
03/22/2050,661.19,681.83,676.53,692.16,682.36,699.3,670.47,671.92,684.77,666.52,679.64,663.4,665.8,647.42,641.08,647.94,665.39,685.01,662.01,683.48,671.71,658.66,655.75,635.99,641.14,
03/23/2050,660.91,681.63,677.0,692.33,682.19,699.09,670.73,671.86,684.57,666.01,679.81,662.71,666.15,647.22,641.51,647.88,665.33,684.71,661.97,683.1,671.81,659.05,655.22,635.96,641.24,
03/24/2050,660.56,681.86,677.12,692.16,682.16,698.89,670.88,671.97,684.53,665.91,679.49,662.37,666.57,647.34,641.4,647.67,665.44,684.09,661.88,682.99,672.02,659.23,654.96,635.9,641.41,
03/25/2050,660.42,681.99,676.77,692.15,682.13,698.72,671.38,671.97,684.15,665.65,679.6,662.06,666.51,646.74,641.45,647.59,665.36,683.65,662.08,682.59,672.02,659.41,654.74,635.98,641.22,
03/26/2050,659.81,681.68,676.88,692.14,682.16,698.55,671.36,671.95,684.08,665.43,679.68,662.78,666.21,646.28,641.17,647.56,665.6,683.39,661.49,681.98,671.79,659.02,654.36,636.14,640.81,
03/27/2050,659.18,681.68,676.74,692.1,682.05,698.67,671.09,672.81,683.89,665.81,679.99,662.68,665.84,645.63,641.8,647.41,665.74,682.74,661.12,681.25,671.57,658.83,654.09,635.68,640.26,
03/28/2050,658.91,681.78,676.75,691.8,682.13,698.72,671.81,673.27,683.44,666.15,679.67,662.18,665.85,645.24,642.12,647.31,665.52,682.28,664.63,680.59,671.36,658.89,653.23,635.2,639.97,
03/29/2050,658.85,681.95,676.46,691.76,681.77,698.65,672.31,673.43,683.58,666.12,679.09,662.4,666.01,645.53,642.07,647.27,665.15,682.15,666.65,680.26,671.21,658.66,652.72,635.5,639.81,
03/30/2050,658.35,681.89,676.81,691.8,681.86,698.39,672.62,674.04,683.83,665.55,678.88,663.13,666.26,645.75,641.95,646.74,665.0,682.23,667.27,680.0,671.08,658.15,652.69,635.49,639.52,
03/31/2050,658.0,681.98,676.91,691.47,681.79,698.1,672.39,675.17,683.92,665.03,678.67,663.23,666.13,646.11,641.64,646.26,665.02,682.31,668.02,679.93,671.02,657.41,652.44,635.98,639.79,
04/01/2050,658.21,681.86,676.9,691.22,681.64,697.77,672.22,675.76,684.0,664.88,678.36,663.11,666.07,646.23,640.6,646.22,664.37,682.23,668.67,679.52,670.57,656.68,651.72,635.76,639.75,
04/02/2050,659.01,681.74,676.57,690.85,681.45,697.64,671.88,675.92,683.89,664.72,678.16,663.03,665.62,645.8,639.89,645.99,664.53,682.41,668.65,679.08,670.31,656.01,651.66,635.8,639.17,
04/03/2050,659.57,681.64,676.27,690.77,681.98,697.46,671.14,676.25,683.95,664.41,677.98,663.12,665.09,647.02,639.69,645.58,664.11,682.21,668.41,678.68,670.76,655.74,651.68,635.54,638.77,
04/04/2050,660.15,681.44,676.41,690.62,682.43,697.11,670.91,676.27,683.98,664.14,677.64,662.66,664.88,647.86,638.95,645.44,663.5,682.3,668.04,678.58,671.93,655.88,650.89,634.81,638.58,
04/05/2050,660.61,681.5,676.42,690.41,682.96,697.0,670.47,676.33,683.98,663.19,677.41,662.45,664.31,648.42,639.31,645.74,662.8,682.07,668.0,678.62,672.71,655.65,650.34,634.96,638.14,
04/06/2050,660.79,681.35,676.62,690.44,683.38,696.74,670.11,676.27,683.85,662.21,677.26,662.21,663.64,648.89,640.13,645.67,662.56,681.81,667.68,678.8,673.02,654.64,650.0,635.76,638.15,
04/07/2050,660.44,681.25,677.29,689.91,683.74,696.45,669.72,676.28,683.29,661.97,677.3,661.88,662.98,649.59,640.07,644.7,662.05,681.65,667.76,679.19,673.26,653.91,649.15,636.97,638.28,
04/08/2050,659.85,681.17,677.66,689.79,683.76,695.99,669.27,676.8,682.58,661.44,676.99,661.44,662.31,649.0,639.9,644.33,661.68,681.58,668.11,679.66,673.53,653.0,648.97,638.13,637.98,
04/09/2050,659.94,680.76,677.98,689.71,684.15,696.13,668.87,676.94,682.23,660.82,676.88,661.15,661.87,648.93,639.53,644.07,661.82,681.65,667.56,679.91,673.45,651.79,648.83,638.52,637.77,
04/10/2050,659.45,680.48,678.21,689.55,684.33,695.93,668.21,677.28,682.2,660.04,676.73,661.03,661.21,648.55,639.09,644.32,661.86,681.31,667.04,680.14,673.48,651.44,649.23,638.52,638.67,
04/11/2050,659.29,680.25,678.51,689.39,684.78,695.65,667.7,677.33,681.77,660.77,676.6,660.24,660.63,648.75,638.79,645.12,661.9,681.27,666.59,680.07,673.6,651.19,648.62,637.7,638.79,
04/12/2050,659.32,680.17,678.45,689.13,685.04,695.18,667.28,677.34,681.14,661.61,676.45,659.7,660.19,648.75,638.67,645.69,661.36,681.37,666.29,679.95,673.97,650.25,648.52,637.47,638.88,
04/13/2050,659.75,679.98,678.48,688.85,685.02,694.81,666.76,677.31,680.88,661.78,676.36,659.42,660.27,648.83,638.85,646.3,662.41,681.56,665.92,680.26,673.65,649.39,648.29,637.08,639.12,
04/14/2050,659.9,680.05,678.46,688.29,685.09,694.48,666.26,677.55,680.13,660.97,676.43,659.48,660.18,648.96,638.51,646.37,663.21,681.63,665.76,680.6,673.35,648.95,647.58,636.87,639.41,
04/15/2050,660.16,679.87,678.19,688.13,685.17,694.15,665.67,677.66,679.59,660.39,676.81,659.32,660.25,647.99,638.7,646.87,663.64,681.35,665.83,680.38,673.1,648.86,647.3,636.44,638.76,
04/16/2050,659.83,679.71,677.82,688.09,685.19,694.15,665.3,677.29,678.99,660.11,677.59,659.19,659.52,647.2,639.27,646.74,664.3,681.55,665.1,680.13,672.85,649.2,647.33,635.54,638.14,
04/17/2050,659.16,679.42,678.49,687.85,685.05,694.01,664.71,677.61,678.91,661.27,678.89,659.32,658.2,646.88,638.29,646.79,664.7,681.43,664.29,680.11,672.8,649.78,647.08,635.01,638.25,
04/18/2050,658.84,679.27,678.51,687.59,684.93,693.88,663.71,677.8,679.18,662.65,680.05,658.84,657.14,646.9,639.07,647.24,665.47,681.32,663.93,680.39,672.83,650.05,647.08,634.02,637.88,
04/19/2050,658.51,679.11,678.64,687.44,684.73,693.92,663.19,677.44,679.72,663.24,680.84,658.02,656.09,646.93,639.47,647.45,666.79,681.04,663.06,680.72,673.04,649.52,646.47,634.84,637.52,
04/20/2050,658.12,679.09,678.56,687.64,684.67,693.92,662.74,677.3,680.05,663.02,681.66,657.31,655.16,647.17,639.71,646.7,667.45,681.15,662.63,680.9,672.25,648.79,647.04,634.91,638.03,
04/21/2050,657.41,679.03,678.49,687.77,684.4,693.76,664.12,677.3,679.76,662.55,681.91,657.23,655.16,647.45,640.07,646.31,667.95,680.88,663.28,681.03,671.51,647.77,646.67,637.06,639.03,
04/22/2050,656.82,678.74,677.98,687.56,684.38,693.53,664.94,677.33,679.66,661.66,682.22,656.98,654.76,646.64,639.36,646.54,668.7,680.49,663.25,681.14,671.3,647.79,646.42,638.2,639.34,
04/23/2050,656.8,678.92,677.69,687.56,684.27,693.34,664.95,677.29,679.53,660.86,682.51,657.05,653.36,645.96,638.72,647.23,669.25,680.62,662.45,680.74,670.84,648.67,646.79,639.34,638.92,
04/24/2050,655.68,679.85,677.37,687.69,684.76,693.14,664.56,676.94,679.4,659.95,682.73,657.1,652.56,645.6,637.98,649.58,669.93,680.05,661.45,680.85,670.0,649.32,647.03,639.95,638.31,
04/25/2050,654.12,680.26,677.02,687.27,685.53,692.63,664.46,677.54,679.39,659.76,682.65,657.06,651.37,645.68,637.21,652.15,669.87,679.32,660.76,680.97,669.05,649.39,646.97,640.3,637.9,
04/26/2050,653.06,680.74,677.08,686.6,685.95,692.34,664.67,677.91,679.59,659.77,682.4,656.17,650.52,645.65,637.46,653.75,669.65,679.02,661.25,680.99,668.45,648.78,647.99,640.45,637.96,
04/27/2050,651.77,681.12,676.96,686.0,686.19,691.55,664.37,678.12,680.02,659.35,682.07,655.64,649.9,645.79,637.64,653.61,669.62,678.32,661.48,681.18,667.47,649.22,648.42,640.72,637.79,
04/28/2050,650.95,681.21,676.64,685.23,686.4,690.94,664.44,678.23,679.94,659.8,681.85,654.88,649.85,645.71,636.51,653.22,669.92,678.15,661.59,681.12,666.8,649.96,648.26,641.03,638.62,
04/29/2050,650.16,681.21,675.82,684.56,686.67,690.24,665.25,678.02,679.85,660.24,681.44,654.31,650.2,646.12,635.28,652.55,670.0,677.51,661.89,680.99,666.95,654.21,647.91,641.39,639.25,
04/30/2050,649.5,680.98,675.3,684.39,686.75,689.62,665.93,678.24,679.38,660.28,681.15,654.86,649.11,647.63,634.22,651.92,670.49,677.59,661.22,680.77,666.51,656.52,647.96,641.65,638.94,
05/01/2050,650.67,680.98,674.65,683.84,686.96,689.77,665.39,678.97,678.8,660.15,680.8,655.33,648.32,648.04,633.45,651.17,671.05,677.19,661.12,680.68,665.55,660.69,647.87,641.16,639.25,
05/02/2050,652.76,680.84,673.81,683.15,687.38,689.54,664.58,679.51,678.3,659.83,680.71,654.94,647.52,648.31,633.38,650.9,670.96,676.39,661.01,680.73,665.33,663.31,647.58,640.61,639.2,
05/03/2050,653.89,680.68,672.95,682.87,687.57,689.22,664.7,679.91,677.58,659.67,680.14,654.8,647.2,649.13,633.7,650.91,670.73,675.93,660.74,680.98,664.95,663.92,647.07,640.45,639.22,
05/04/2050,654.4,680.65,672.56,682.99,687.5,689.25,664.67,680.02,677.1,658.37,679.49,654.21,646.57,649.86,633.71,650.25,670.28,675.48,661.1,682.02,664.27,664.77,646.69,640.03,639.23,
05/05/2050,654.72,681.24,672.06,682.5,687.51,689.28,666.81,680.27,676.81,657.56,679.13,653.33,646.85,649.89,632.98,649.73,669.83,674.82,662.37,682.39,663.28,665.15,646.7,639.73,639.61,
05/06/2050,655.43,681.79,671.01,682.09,687.36,688.85,669.13,680.45,676.61,657.16,678.33,653.18,648.51,649.22,632.1,649.19,668.95,674.56,662.85,682.78,662.32,665.43,646.87,639.12,639.61,
05/07/2050,655.4,682.0,670.36,682.02,687.34,688.61,670.12,680.12,676.27,655.91,677.35,653.04,649.4,648.48,631.67,649.05,668.64,674.42,662.89,683.02,661.58,665.22,647.58,639.3,638.82,
05/08/2050,654.7,682.3,669.74,681.86,687.55,688.92,670.03,679.95,675.51,655.06,676.54,653.18,651.07,647.69,631.84,648.77,668.55,673.6,662.35,683.39,661.48,665.6,647.74,638.83,638.24,
